player-name,season,match,batting-runs,balls,out,4s,6s,sr,overs,maiden,bowling-runs,wickets,econ,0s,4s,6s,catches,run-out,stumping
mohammed-siraj,2019,11,3,8,0,0,0,37.5,4.0,0,38,0,9.5,8,5,1,0,0,0
prayas-ray-barman,2019,11,19,24,1,2,0,79.16,4.0,0,56,0,14.0,2,3,4,0,0,0
moeen-ali,2019,11,2,8,1,0,0,25.0,3.0,0,29,0,9.66,5,3,1,0,0,0
ab-de-villiers,2019,11,1,2,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
shimron-hetmyer,2019,11,9,9,1,0,1,100.0,0,0,0,0,0,0,0,0,0,1,0
colin-de-grandhomme,2019,11,37,32,1,3,2,115.62,1.0,0,16,0,16.0,0,0,2,0,0,0
parthiv-patel,2019,11,11,8,1,2,0,137.5,0,0,0,0,0,0,0,0,0,0,1
robin-uthappa,2019,10,11,6,1,2,0,183.33,0,0,0,0,0,0,0,0,0,1,0
nikhil-naik,2019,10,7,16,1,1,0,43.75,0,0,0,0,0,0,0,0,0,0,0
prasidh-krishna,0,0,0,0,0,0,0,0,4.0,0,33,0,8.25,8,5,0,0,0,0
dinesh-karthik,2019,10,50,36,1,5,2,138.88,0,0,0,0,0,0,0,0,1,0,1
andre-russell,2019,10,62,28,1,4,6,221.42,3.0,0,28,1,9.33,7,4,1,1,0,0
kuldeep-yadav,2019,10,10,5,0,1,0,200.0,4.0,0,41,2,10.25,6,2,3,0,0,0
lockie-ferguson,0,0,0,0,0,0,0,0,4.0,0,38,1,9.5,7,6,0,0,0,0
piyush-chawla,2019,10,12,5,1,1,1,240.0,4.0,0,36,1,9.0,5,2,2,1,0,0
chris-lynn,2019,10,20,18,1,3,0,111.11,0,0,0,0,0,0,0,0,0,0,0
nitish-rana,2019,10,1,2,1,0,0,50.0,1.0,0,8,0,8.0,2,1,0,0,0,0
shubman-gill,2019,10,4,5,1,0,0,80.0,0,0,0,0,0,0,0,0,2,0,0
shreyas-iyer,2019,10,43,32,1,4,2,134.37,0,0,0,0,0,0,0,0,0,1,0
colin-ingram,2019,10,10,7,1,1,0,142.85,0,0,0,0,0,0,0,0,0,0,0
prithvi-shaw,2019,10,99,55,1,12,3,180.0,0,0,0,0,0,0,0,0,0,0,0
kagiso-rabada,0,0,0,0,0,0,0,0,4.0,0,41,1,10.25,6,6,0,1,2,0
sandeep-lamichhane,0,0,0,0,0,0,0,0,4.0,0,29,1,7.25,12,2,2,0,1,0
shikhar-dhawan,2019,10,16,8,1,2,1,200.0,0,0,0,0,0,0,0,0,0,1,0
amit-mishra,0,0,0,0,0,0,0,0,4.0,0,36,1,9.0,10,2,3,0,0,0
hanuma-vihari,2019,10,2,3,1,0,0,66.66,0,0,0,0,0,0,0,0,0,0,0
harshal-patel,2019,10,0,0,0,0,0,0.0,4.0,0,40,2,10.0,7,2,3,0,1,0
chris-morris,0,0,0,0,0,0,0,0,4.0,0,35,1,8.75,10,5,1,0,0,0
rishabh-pant,2019,10,11,15,1,1,0,73.33,0,0,0,0,0,0,0,0,2,0,0
mayank-markande,2019,9,0,0,0,0,0,0.0,1.0,0,12,0,12.0,1,2,0,0,0,0
hardik-pandya,2019,9,31,19,1,3,1,163.15,3.0,0,39,0,13.0,4,2,3,0,0,0
suryakumar-yadav,2019,9,11,6,1,2,0,183.33,0,0,0,0,0,0,0,0,0,0,0
jasprit-bumrah,0,0,0,0,0,0,0,0,3.4,0,23,0,6.27,12,4,0,0,0,0
krunal-pandya,2019,9,10,5,1,2,0,200.0,4.0,0,43,2,10.75,3,2,2,0,0,0
quinton-de-kock,2019,9,60,39,1,6,2,153.84,0,0,0,0,0,0,0,0,1,0,0
mitchell-mcclenaghan,2019,9,0,2,0,0,0,0.0,4.0,0,35,0,8.75,8,2,2,0,0,0
kieron-pollard,2019,9,7,9,1,0,0,77.77,0,0,0,0,0,0,0,0,0,0,0
yuvraj-singh,2019,9,18,22,1,2,0,81.81,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2019,9,32,18,1,5,0,177.77,0,0,0,0,0,0,0,0,0,0,0
lasith-malinga,0,0,0,0,0,0,0,0,3.0,0,24,0,8.0,6,3,0,0,0,0
sarfaraz-khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mandeep-singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hardus-viljoen,0,0,0,0,0,0,0,0,4.0,0,40,2,10.0,7,6,0,0,0,0
murugan-ashwin,0,0,0,0,0,0,0,0,4.0,0,25,2,6.25,11,4,0,0,0,0
chris-gayle,2019,9,40,24,1,3,4,166.66,0,0,0,0,0,0,0,0,0,0,0
mohammed-shami,0,0,0,0,0,0,0,0,4.0,0,42,2,10.5,7,2,3,2,0,0
ravichandran-ashwin,0,0,0,0,0,0,0,0,4.0,0,26,0,6.5,8,3,0,0,0,0
david-miller,2019,9,15,10,0,2,0,150.0,0,0,0,0,0,0,0,0,0,0,0
kl-rahul,2019,9,71,57,0,6,1,124.56,0,0,0,0,0,0,0,0,0,0,0
mayank-agarwal,2019,9,43,21,1,4,2,204.76,0,0,0,0,0,0,0,0,1,0,0
andrew-tye,0,0,0,0,0,0,0,0,4.0,0,40,1,10.0,4,5,0,0,0,0
jofra-archer,0,0,0,0,0,0,0,0,4.0,0,42,0,10.5,9,4,2,0,0,0
jaydev-unadkat,0,0,0,0,0,0,0,0,3.0,0,26,1,8.66,5,1,1,0,0,0
dhawal-kulkarni,0,0,0,0,0,0,0,0,3.0,0,40,0,13.33,3,2,3,2,0,0
rahul-tripathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ajinkya-rahane,2019,8,70,49,1,4,3,142.85,0,0,0,0,0,0,0,0,0,0,0
sanju-samson,2019,8,102,55,0,10,4,185.45,0,0,0,0,0,0,0,0,0,0,0
steven-smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krishnappa-gowtham,0,0,0,0,0,0,0,0,2.0,0,25,0,12.5,1,3,1,0,0,0
jos-buttler,2019,8,5,8,1,1,0,62.5,0,0,0,0,0,0,0,0,0,0,0
shreyas-gopal,0,0,0,0,0,0,0,0,4.0,0,27,3,6.75,8,1,1,0,1,0
ben-stokes,2019,8,16,9,0,3,0,177.77,3.0,0,40,1,13.33,3,8,0,0,0,0
siddarth-kaul,0,0,0,0,0,0,0,0,4.0,0,32,0,8.0,7,2,1,0,0,0
manish-pandey,2019,8,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,1,0,0
david-warner,2019,8,69,37,1,9,2,186.48,0,0,0,0,0,0,0,0,0,0,0
bhuvneshwar-kumar,0,0,0,0,0,0,0,0,4.0,0,55,0,13.75,7,9,1,0,0,0
yusuf-pathan,2019,8,16,12,0,0,1,133.33,0,0,0,0,0,0,0,0,0,0,0
rashid-khan,2019,8,15,8,0,1,1,187.5,4.0,0,24,1,6.0,10,3,0,0,0,0
sandeep-sharma,0,0,0,0,0,0,0,0,4.0,0,38,0,9.5,4,2,1,0,0,0
jonny-bairstow,2019,8,45,28,1,6,1,160.71,0,0,0,0,0,0,0,0,0,0,0
shahbaz-nadeem,0,0,0,0,0,0,0,0,3.0,0,36,1,12.0,2,1,3,0,0,0
vijay-shankar,2019,8,35,15,1,1,3,233.33,1.0,0,13,0,13.0,1,1,1,0,0,0
kane-williamson,2019,8,14,10,1,2,0,140.0,0,0,0,0,0,0,0,0,0,0,0
mayank-markande,2019,7,6,5,1,1,0,120.0,3.0,0,23,1,7.66,6,2,1,0,0,0
hardik-pandya,2019,7,32,14,0,2,3,228.57,3.0,0,37,0,12.33,6,5,2,0,0,0
suryakumar-yadav,2019,7,38,24,1,4,1,158.33,0,0,0,0,0,0,0,0,0,0,0
jasprit-bumrah,2019,7,0,1,0,0,0,0.0,4.0,0,20,3,5.0,14,3,0,0,0,0
krunal-pandya,2019,7,1,2,1,0,0,50.0,4.0,0,28,0,7.0,5,1,1,0,0,0
quinton-de-kock,2019,7,23,20,1,2,1,115.0,0,0,0,0,0,0,0,0,1,0,0
mitchell-mcclenaghan,2019,7,1,4,1,0,0,25.0,2.0,0,24,0,12.0,2,3,1,0,0,0
kieron-pollard,2019,7,5,6,1,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0
yuvraj-singh,2019,7,23,12,1,0,3,191.66,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2019,7,48,33,1,8,1,145.45,0,0,0,0,0,0,0,0,0,1,0
lasith-malinga,0,0,0,0,0,0,0,0,4.0,0,47,0,11.75,5,1,4,0,0,0
shivam-dube,2019,7,9,5,0,0,1,180.0,0,0,0,0,0,0,0,0,0,0,0
yuzvendra-chahal,0,0,0,0,0,0,0,0,4.0,0,38,4,9.5,7,1,3,0,0,0
umesh-yadav,0,0,0,0,0,0,0,0,4.0,0,26,2,6.5,11,4,0,0,0,0
virat-kohli,2019,7,46,32,1,6,0,143.75,0,0,0,0,0,0,0,0,0,0,0
mohammed-siraj,0,0,0,0,0,0,0,0,4.0,0,38,2,9.5,11,3,3,2,0,0
moeen-ali,2019,7,13,7,1,1,1,185.71,1.0,0,13,0,13.0,1,1,1,1,0,0
ab-de-villiers,2019,7,70,41,0,4,6,170.73,0,0,0,0,0,0,0,0,0,0,0
shimron-hetmyer,2019,7,5,6,1,0,0,83.33,0,0,0,0,0,0,0,0,1,0,0
colin-de-grandhomme,2019,7,2,7,1,0,0,28.57,3.0,0,27,0,9.0,2,3,0,0,0,0
navdeep-saini,0,0,0,0,0,0,0,0,4.0,0,40,0,10.0,12,5,2,1,0,0
parthiv-patel,2019,7,31,22,1,4,1,140.9,0,0,0,0,0,0,0,0,1,0,0
robin-uthappa,2019,6,67,50,0,6,2,134.0,0,0,0,0,0,0,0,0,0,0,0
shubman-gill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prasidh-krishna,0,0,0,0,0,0,0,0,4.0,0,42,0,10.5,10,6,1,1,0,0
dinesh-karthik,2019,6,1,1,0,0,0,100.0,0,0,0,0,0,0,0,0,1,0,0
kuldeep-yadav,0,0,0,0,0,0,0,0,4.0,0,32,0,8.0,6,2,1,1,0,0
lockie-ferguson,0,0,0,0,0,0,0,0,4.0,0,42,1,10.5,10,3,3,0,0,0
sunil-narine,2019,6,24,9,1,1,3,266.66,2.0,0,26,0,13.0,3,4,1,0,0,0
piyush-chawla,0,0,0,0,0,0,0,0,3.0,0,26,1,8.66,6,2,1,0,0,0
chris-lynn,2019,6,10,10,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0
nitish-rana,2019,6,63,34,1,2,7,185.29,0,0,0,0,0,0,0,0,0,0,0
andre-russell,2019,6,48,17,1,3,5,282.35,3.0,0,21,2,7.0,7,2,0,0,0,0
sarfaraz-khan,2019,6,13,13,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0
mandeep-singh,2019,6,33,15,0,4,1,220.0,1.0,0,18,0,18.0,1,1,2,0,0,0
hardus-viljoen,0,0,0,0,0,0,0,0,4.0,0,36,1,9.0,11,3,2,0,0,0
mohammed-shami,0,0,0,0,0,0,0,0,4.0,0,44,1,11.0,9,4,3,0,0,0
chris-gayle,2019,6,20,13,1,2,2,153.84,0,0,0,0,0,0,0,0,0,0,0
varun-chakravarthy,0,0,0,0,0,0,0,0,3.0,0,35,1,11.66,8,3,3,0,0,0
ravichandran-ashwin,0,0,0,0,0,0,0,0,4.0,0,47,0,11.75,5,0,5,0,0,0
david-miller,2019,6,59,40,0,5,3,147.5,0,0,0,0,0,0,0,0,1,0,0
kl-rahul,2019,6,1,5,1,0,0,20.0,0,0,0,0,0,0,0,0,1,0,0
mayank-agarwal,2019,6,58,34,1,6,1,170.58,0,0,0,0,0,0,0,0,2,0,0
andrew-tye,0,0,0,0,0,0,0,0,4.0,0,37,1,9.25,7,3,2,0,0,0
shreyas-iyer,2019,5,18,20,1,0,1,90.0,0,0,0,0,0,0,0,0,1,0,0
colin-ingram,2019,5,2,2,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0
prithvi-shaw,2019,5,24,16,1,5,0,150.0,0,0,0,0,0,0,0,0,0,0,0
keemo-paul,2019,5,0,4,1,0,0,0.0,3.0,0,20,0,6.66,6,1,0,0,0,0
kagiso-rabada,0,0,0,0,0,0,0,0,3.4,0,26,1,7.09,10,3,1,0,0,0
shikhar-dhawan,2019,5,51,47,1,7,0,108.51,0,0,0,0,0,0,0,0,0,0,0
ishant-sharma,0,0,0,0,0,0,0,0,3.0,0,28,1,9.33,5,5,0,0,0,0
amit-mishra,0,0,0,0,0,0,0,0,4.0,0,35,2,8.75,9,1,3,0,0,0
rishabh-pant,2019,5,25,13,1,2,1,192.3,0,0,0,0,0,0,0,0,2,0,0
axar-patel,2019,5,9,9,0,1,0,100.0,4.0,0,16,0,4.0,15,2,0,0,0,0
rahul-tewatia,2019,5,11,9,0,1,0,122.22,2.0,0,20,0,10.0,3,2,1,0,0,0
dwayne-bravo,2019,5,4,3,0,1,0,133.33,4.0,0,33,3,8.25,8,4,0,0,0,0
shane-watson,2019,5,44,26,1,4,3,169.23,0,0,0,0,0,0,0,0,1,0,0
ms-dhoni,2019,5,32,35,0,2,1,91.42,0,0,0,0,0,0,0,0,0,0,0
ambati-rayudu,2019,5,5,5,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0
shardul-thakur,0,0,0,0,0,0,0,0,2.0,0,19,0,9.5,5,4,0,2,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,0,20,1,5.0,12,2,0,0,0,0
kedar-jadhav,2019,5,27,34,1,2,0,79.41,0,0,0,0,0,0,0,0,0,0,0
imran-tahir,0,0,0,0,0,0,0,0,2.0,0,20,1,10.0,3,2,1,0,0,0
suresh-raina,2019,5,30,16,1,4,1,187.5,0,0,0,0,0,0,0,0,1,0,0
harbhajan-singh,0,0,0,0,0,0,0,0,4.0,0,30,0,7.5,10,3,1,0,0,0
ravindra-jadeja,0,0,0,0,0,0,0,0,4.0,0,23,1,5.75,8,1,0,0,0,0
ankit-rajpoot,0,0,0,0,0,0,0,0,4.0,0,33,2,8.25,9,4,0,1,1,0
mujeeb-ur-rahman,0,0,0,0,0,0,0,0,4.0,0,31,2,7.75,11,2,2,0,0,0
nicholas-pooran,2019,4,12,14,1,1,0,85.71,0,0,0,0,0,0,0,0,0,0,1
sarfaraz-khan,2019,4,46,29,0,6,1,158.62,0,0,0,0,0,0,0,0,0,0,0
mandeep-singh,2019,4,5,2,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0
mohammed-shami,0,0,0,0,0,0,0,0,4.0,0,33,0,8.25,8,3,1,1,1,0
chris-gayle,2019,4,79,47,1,8,4,168.08,0,0,0,0,0,0,0,0,0,0,0
ravichandran-ashwin,0,0,0,0,0,0,0,0,4.0,0,20,1,5.0,6,0,0,1,1,0
kl-rahul,2019,4,4,4,1,1,0,100.0,0,0,0,0,0,0,0,0,2,0,0
sam-curran,0,0,0,0,0,0,0,0,4.0,0,52,2,13.0,7,7,2,0,0,0
mayank-agarwal,2019,4,22,24,1,1,2,91.66,0,0,0,0,0,0,0,0,0,0,0
jofra-archer,2019,4,2,2,1,0,0,100.0,4.0,0,17,0,4.25,13,0,1,0,0,0
jaydev-unadkat,2019,4,1,2,1,0,0,50.0,3.0,0,44,0,14.66,4,6,2,0,0,0
dhawal-kulkarni,2019,4,5,3,0,1,0,166.66,4.0,0,30,1,7.5,10,4,0,1,0,0
rahul-tripathi,2019,4,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,1,0,0
ajinkya-rahane,2019,4,27,20,1,4,0,135.0,0,0,0,0,0,0,0,0,1,0,0
sanju-samson,2019,4,30,25,1,0,1,120.0,0,0,0,0,0,0,0,0,0,0,0
steven-smith,2019,4,20,16,1,1,1,125.0,0,0,0,0,0,0,0,0,0,0,0
krishnappa-gowtham,2019,4,3,4,1,0,0,75.0,4.0,0,32,1,8.0,10,2,2,0,0,0
jos-buttler,2019,4,69,43,1,10,2,160.46,0,0,0,0,0,0,0,0,1,0,0
shreyas-gopal,2019,4,1,1,0,0,0,100.0,1.0,0,5,0,5.0,2,0,0,0,0,0
ben-stokes,2019,4,6,2,1,0,1,300.0,4.0,0,48,2,12.0,8,5,2,0,0,0
shreyas-iyer,2019,3,16,10,1,2,1,160.0,0,0,0,0,0,0,0,0,0,1,0
colin-ingram,2019,3,47,32,1,7,1,146.87,0,0,0,0,0,0,0,0,0,0,0
prithvi-shaw,2019,3,7,6,1,1,0,116.66,0,0,0,0,0,0,0,0,0,0,0
keemo-paul,2019,3,3,5,1,0,0,60.0,3.0,0,21,1,7.0,8,3,0,0,0,0
kagiso-rabada,0,0,0,0,0,0,0,0,4.0,0,23,2,5.75,10,1,0,0,0,0
trent-boult,0,0,0,0,0,0,0,0,4.0,0,42,1,10.5,7,6,1,1,0,0
shikhar-dhawan,2019,3,43,36,1,4,1,119.44,0,0,0,0,0,0,0,0,0,0,0
ishant-sharma,0,0,0,0,0,0,0,0,4.0,0,34,2,8.5,13,6,1,0,0,0
rishabh-pant,2019,3,78,27,0,7,7,288.88,0,0,0,0,0,0,0,0,1,0,0
axar-patel,2019,3,4,2,1,1,0,200.0,3.0,0,42,1,14.0,2,3,3,1,0,0
rahul-tewatia,2019,3,9,4,0,0,1,225.0,1.2,0,12,1,9.0,4,1,1,4,0,0
hardik-pandya,2019,3,0,2,1,0,0,0.0,4.0,0,41,1,10.25,8,3,3,0,0,0
suryakumar-yadav,2019,3,2,6,1,0,0,33.33,0,0,0,0,0,0,0,0,1,0,0
ben-cutting,2019,3,3,4,1,0,0,75.0,2.0,0,27,1,13.5,2,4,1,0,0,0
rasikh-salam,2019,3,5,4,0,0,0,125.0,4.0,0,42,0,10.5,8,3,2,1,0,0
krunal-pandya,2019,3,32,15,1,5,1,213.33,2.0,0,21,0,10.5,3,4,0,0,0,0
jasprit-bumrah,2019,3,0,0,1,0,0,0.0,4.0,0,40,1,10.0,8,3,3,0,0,0
quinton-de-kock,2019,3,27,16,1,4,1,168.75,0,0,0,0,0,0,0,0,2,0,0
mitchell-mcclenaghan,2019,3,10,8,1,2,0,125.0,4.0,0,40,3,10.0,10,5,2,0,0,0
kieron-pollard,2019,3,21,13,1,2,1,161.53,0,0,0,0,0,0,0,0,1,0,0
yuvraj-singh,2019,3,53,35,1,5,3,151.42,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2019,3,14,13,1,2,0,107.69,0,0,0,0,0,0,0,0,0,0,0
siddarth-kaul,0,0,0,0,0,0,0,0,4.0,0,35,1,8.75,6,2,2,0,0,0
manish-pandey,2019,2,8,5,0,1,0,160.0,0,0,0,0,0,0,0,0,0,0,0
david-warner,2019,2,85,53,1,9,3,160.37,0,0,0,0,0,0,0,0,0,0,0
bhuvneshwar-kumar,0,0,0,0,0,0,0,0,4.0,0,37,0,9.25,10,4,2,1,0,0
yusuf-pathan,2019,2,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0
rashid-khan,0,0,0,0,0,0,0,0,4.0,0,26,1,6.5,10,4,0,1,0,0
sandeep-sharma,0,0,0,0,0,0,0,0,4.0,0,42,1,10.5,7,4,2,0,0,0
jonny-bairstow,2019,2,39,35,1,3,1,111.42,0,0,0,0,0,0,0,0,0,0,0
vijay-shankar,2019,2,40,24,0,2,2,166.66,0,0,0,0,0,0,0,0,0,0,0
shakib-al-hasan,0,0,0,0,0,0,0,0,3.4,0,42,1,11.45,10,1,5,0,0,0
deepak-hooda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin-uthappa,2019,2,35,27,1,3,1,129.62,0,0,0,0,0,0,0,0,1,0,0
shubman-gill,2019,2,18,10,0,0,2,180.0,0,0,0,0,0,0,0,0,0,0,0
prasidh-krishna,0,0,0,0,0,0,0,0,4.0,0,31,0,7.75,10,2,1,0,0,0
dinesh-karthik,2019,2,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
kuldeep-yadav,0,0,0,0,0,0,0,0,2.0,0,18,0,9.0,2,1,1,0,0,0
lockie-ferguson,0,0,0,0,0,0,0,0,4.0,0,34,0,8.5,5,3,0,0,0,0
sunil-narine,0,0,0,0,0,0,0,0,3.0,0,29,0,9.66,5,3,1,0,0,0
piyush-chawla,0,0,0,0,0,0,0,0,3.0,0,23,1,7.66,10,3,1,0,0,0
chris-lynn,2019,2,7,11,1,0,1,63.63,0,0,0,0,0,0,0,0,0,0,0
nitish-rana,2019,2,68,47,1,8,3,144.68,1.0,0,9,0,9.0,0,1,0,0,0,0
andre-russell,2019,2,49,19,0,4,4,257.89,3.0,0,32,2,10.66,3,2,2,0,0,0
shivam-dube,2019,1,2,5,1,0,0,40.0,0.4,0,3,0,4.5,2,0,0,1,0,0
yuzvendra-chahal,2019,1,4,12,1,0,0,33.33,4.0,1,6,1,1.5,18,0,0,0,0,0
umesh-yadav,2019,1,1,10,1,0,0,10.0,3.0,0,13,0,4.33,9,1,0,0,0,0
virat-kohli,2019,1,6,12,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
mohammed-siraj,2019,1,0,1,0,0,0,0.0,2.0,1,5,1,2.5,8,0,0,0,0,0
moeen-ali,2019,1,9,8,1,0,1,112.5,4.0,0,19,1,4.75,15,3,0,0,0,0
ab-de-villiers,2019,1,9,10,1,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0
shimron-hetmyer,2019,1,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
colin-de-grandhomme,2019,1,4,6,1,1,0,66.66,0,0,0,0,0,0,0,0,0,0,0
navdeep-saini,2019,1,2,3,1,0,0,66.66,4.0,0,24,0,6.0,16,2,1,0,0,0
parthiv-patel,2019,1,29,35,1,2,0,82.85,0,0,0,0,0,0,0,0,0,0,0
dwayne-bravo,0,0,0,0,0,0,0,0,0.1,0,0,1,0.0,1,0,0,0,0,0
shane-watson,2019,1,0,10,1,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0
ambati-rayudu,2019,1,28,42,1,2,1,66.66,0,0,0,0,0,0,0,0,0,0,0
ms-dhoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
shardul-thakur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,0,17,0,4.25,12,1,0,0,0,0
kedar-jadhav,2019,1,13,19,0,1,0,68.42,0,0,0,0,0,0,0,0,1,0,0
imran-tahir,0,0,0,0,0,0,0,0,4.0,1,9,3,2.25,18,1,0,0,0,0
suresh-raina,2019,1,19,21,1,3,0,90.47,1.0,0,6,0,6.0,1,0,0,0,1,0
harbhajan-singh,0,0,0,0,0,0,0,0,4.0,0,20,3,5.0,13,0,1,2,0,0
ravindra-jadeja,2019,1,6,15,0,0,0,40.0,4.0,1,15,2,3.75,15,1,0,2,0,0
siddarth-kaul,0,0,0,0,0,0,0,0,3.0,0,43,0,14.33,2,5,2,0,0,0
deepak-hooda,2018,60,3,4,1,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0
shreevats-goswami,2018,60,5,5,1,0,0,100.0,0,0,0,0,0,0,0,0,1,0,0
bhuvneshwar-kumar,0,0,0,0,0,0,0,0,4.0,1,17,0,4.25,16,0,1,0,0,0
yusuf-pathan,2018,60,45,25,0,4,2,180.0,0,0,0,0,0,0,0,0,0,0,0
rashid-khan,0,0,0,0,0,0,0,0,4.0,1,24,0,6.0,9,3,0,0,0,0
sandeep-sharma,0,0,0,0,0,0,0,0,4.0,0,52,1,13.0,9,5,4,1,0,0
shikhar-dhawan,2018,60,26,25,1,2,1,104.0,0,0,0,0,0,0,0,0,0,0,0
carlos-brathwaite,2018,60,21,11,1,0,3,190.9,2.3,0,27,1,10.8,3,3,1,0,0,0
shakib-al-hasan,2018,60,23,15,1,2,1,153.33,1.0,0,15,0,15.0,1,0,2,0,0,0
kane-williamson,2018,60,47,36,1,5,2,130.55,0,0,0,0,0,0,0,0,0,0,0
dwayne-bravo,0,0,0,0,0,0,0,0,4.0,0,46,1,11.5,5,5,2,0,0,0
shane-watson,2018,60,117,57,0,11,8,205.26,0,0,0,0,0,0,0,0,0,0,0
ms-dhoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ambati-rayudu,2018,60,16,19,0,1,1,84.21,0,0,0,0,0,0,0,0,1,0,0
shardul-thakur,0,0,0,0,0,0,0,0,3.0,0,31,1,10.33,4,1,2,0,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,0,25,0,6.25,10,1,1,0,0,0
lungi-ngidi,0,0,0,0,0,0,0,0,4.0,1,26,1,6.5,11,1,2,0,0,0
karn-sharma,0,0,0,0,0,0,0,0,3.0,0,25,1,8.33,7,2,1,0,2,0
faf-du-plessis,2018,60,10,11,1,1,0,90.9,0,0,0,0,0,0,0,0,0,0,0
suresh-raina,2018,60,32,24,1,3,1,133.33,0,0,0,0,0,0,0,0,1,0,0
ravindra-jadeja,0,0,0,0,0,0,0,0,2.0,0,24,1,12.0,2,3,1,0,0,0
siddarth-kaul,0,0,0,0,0,0,0,0,4.0,0,32,2,8.0,7,1,2,0,0,0
deepak-hooda,2018,59,19,19,1,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0
bhuvneshwar-kumar,2018,59,5,2,0,1,0,250.0,4.0,0,38,0,9.5,9,6,1,0,0,0
yusuf-pathan,2018,59,3,7,1,0,0,42.85,0,0,0,0,0,0,0,0,0,0,0
rashid-khan,2018,59,34,10,0,2,4,340.0,4.0,0,19,3,4.75,12,2,0,2,1,0
shikhar-dhawan,2018,59,34,24,1,4,1,141.66,0,0,0,0,0,0,0,0,1,0,0
wriddhiman-saha,2018,59,35,27,1,5,0,129.62,0,0,0,0,0,0,0,0,0,0,1
carlos-brathwaite,2018,59,8,4,1,0,1,200.0,2.0,0,15,2,7.5,6,3,0,1,0,0
khaleel-ahmed,0,0,0,0,0,0,0,0,3.0,0,38,0,12.66,7,2,4,0,0,0
shakib-al-hasan,2018,59,28,24,1,4,0,116.66,3.0,0,16,1,5.33,6,1,0,0,0,0
kane-williamson,2018,59,3,3,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0
robin-uthappa,2018,59,2,8,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0
prasidh-krishna,2018,59,0,0,0,0,0,0.0,4.0,0,56,0,14.0,5,4,4,0,0,0
dinesh-karthik,2018,59,8,6,1,1,0,133.33,0,0,0,0,0,0,0,0,1,0,1
andre-russell,2018,59,3,7,1,0,0,42.85,1.0,0,9,0,9.0,3,2,0,0,0,0
kuldeep-yadav,2018,59,0,3,0,0,0,0.0,4.0,0,29,2,7.25,7,2,1,0,1,0
sunil-narine,2018,59,26,13,1,4,1,200.0,4.0,0,24,1,6.0,7,2,0,0,0,0
piyush-chawla,2018,59,12,12,1,0,1,100.0,3.0,0,22,1,7.33,8,4,0,2,0,0
shivam-mavi,2018,59,6,4,1,1,0,150.0,4.0,0,33,1,8.25,9,2,2,0,0,0
chris-lynn,2018,59,48,31,1,6,2,154.83,0,0,0,0,0,0,0,0,0,0,0
nitish-rana,2018,59,22,16,1,1,2,137.5,0,0,0,0,0,0,0,0,0,1,0
shubman-gill,2018,59,30,20,1,2,1,150.0,0,0,0,0,0,0,0,0,0,0,0
robin-uthappa,2018,58,3,7,1,0,0,42.85,0,0,0,0,0,0,0,0,0,0,0
prasidh-krishna,0,0,0,0,0,0,0,0,4.0,0,28,1,7.0,10,4,0,0,0,0
dinesh-karthik,2018,58,52,38,1,4,2,136.84,0,0,0,0,0,0,0,0,0,0,0
andre-russell,2018,58,49,25,0,3,5,196.0,3.0,0,22,0,7.33,5,0,1,0,0,0
