player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-5-runs-scored,ipl-last-5-average,ipl-last-5-strike-rate,ipl-last-5-4s,ipl-last-5-6s,ipl-last-5-wkts,ipl-last-5-ave,ipl-last-5-econ,ipl-last-5-sr,ipl-last-5-catches,ipl-last-5-run-outs,ipl-last-5-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,points
rashid-khan,1095.0,11.77,145.41,0.0,1.0,73.0,75.0,360.0,17.36,6.28,16.5,79.0,0.0,0.0,0.0,0.0,0.0,5.0,22.4,6.222222222222222,21.6,2.0,0.0,191.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.25,20.5,0.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,1.0,23.0,5.75,37.5,2.0,0.0,53.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,3.0,11.333333333333334,2.8333333333333335,6.777777777777779,0.0,0.0,95.0,27
deepak-hooda,1834.0,22.09,136.05,1.0,9.0,115.0,85.0,17.0,49.11,7.71,38.1,57.0,37.0,-1.0,108.82352941176471,1.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,60.0,5.0,-1.0,55.55555555555556,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,32.0,-1.0,128.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,47.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13
siddarth-kaul,67.0,6.7,85.89,0.0,0.0,4.0,0.0,133.0,23.45,7.6,18.5,19.0,0.0,0.0,0.0,0.0,0.0,6.0,21.166666666666668,7.470588235294118,17.0,0.0,0.0,172.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,9.25,56.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,14.5,3.625,12.125,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,2.0,8.5,2.125,6.625,0.0,0.0,56.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,7.5,47.0,0.0,0.0,33.0,25
chris-jordan,1107.0,14.01,118.64,0.0,0.0,81.0,41.0,231.0,27.21,8.59,18.9,123.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,6.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,54.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
manish-pandey,5944.0,32.3,124.76,3.0,32.0,494.0,183.0,10.0,21.2,7.57,16.8,131.0,66.0,16.5,88.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,92.0,4.0,4.0,36.36363636363637,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,14.0,11.0,11.0,137.5,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,33.0,33.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,39.0,18.0,18.0,78.26086956521739,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,72
kane-williamson,5291.0,31.87,125.55,1.0,38.0,491.0,134.0,30.0,30.3,7.08,25.6,83.0,120.0,30.0,108.10810810810811,11.0,3.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,185.0,50.0,50.0,113.63636363636364,4.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,72.0,6.0,6.0,150.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,15.0,36.0,-1.0,102.85714285714286,3.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,65.0,24.0,24.0,92.3076923076923,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,4.0,4.0,200.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,71
jaydev-unadkat,335.0,14.56,125.46,0.0,0.0,21.0,17.0,182.0,23.44,8.0,17.5,43.0,1.0,1.0,50.0,0.0,0.0,5.0,26.0,8.125,19.2,4.0,0.0,158.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,2.0,0.0,12.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,12.0,72.0,0.0,0.0,21.0,1.0,1.0,50.0,0.0,0.0,1.0,28.0,9.333333333333334,57.33333333333334,0.0,0.0,26.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.5,2.375,7.875,1.0,0.0,64.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,6.0,36.0,1.0,0.0,35.0,2
sanju-samson,4309.0,27.62,130.49,3.0,25.0,336.0,186.0,1.0,4.0,8.0,3.0,104.0,180.0,45.0,156.52173913043478,9.0,12.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,237.0,92.0,-1.0,204.44444444444446,2.0,10.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,128.0,37.0,37.0,168.1818181818182,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,49.0,49.0,116.66666666666667,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,2.0,2.0,50.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,8
ajinkya-rahane,5109.0,28.86,119.31,2.0,36.0,531.0,96.0,1.0,5.0,5.0,6.0,86.0,194.0,38.8,125.97402597402598,23.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,257.0,36.0,36.0,180.0,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,54.0,45.0,45.0,112.5,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,54.0,13.0,13.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,44.0,44.0,115.78947368421052,5.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,61.0,56.0,56.0,130.2325581395349,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,73.0,53
shreyas-gopal,380.0,15.83,120.63,0.0,0.0,37.0,7.0,91.0,20.79,7.52,16.5,19.0,18.0,18.0,100.0,2.0,0.0,2.0,20.0,5.714285714285714,21.0,0.0,0.0,76.0,0.0,-1.0,-1.0,0.0,0.0,2.0,11.0,2.75,9.75,0.0,0.0,54.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.0,18.0,100.0,2.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,22.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2
jos-buttler,6753.0,31.55,145.06,1.0,46.0,585.0,289.0,0.0,0.0,0.0,0.0,183.0,100.0,20.0,144.92753623188406,10.0,4.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,162.0,23.0,23.0,164.28571428571428,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,39.0,29.0,29.0,161.11111111111111,2.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,59.0,6.0,6.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,6.0,33.0,33.0,157.14285714285714,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,47.0,9.0,9.0,128.57142857142858,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,11.0,40
krishnappa-gowtham,594.0,15.63,159.24,0.0,2.0,53.0,31.0,41.0,35.41,7.6,27.9,19.0,2.0,2.0,66.66666666666667,0.0,0.0,1.0,55.0,9.166666666666666,36.0,1.0,1.0,39.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,0.0,0.0,25.0,2.0,-1.0,200.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,76
rahul-tripathi,1939.0,24.85,128.41,0.0,11.0,183.0,67.0,12.0,23.41,7.59,18.5,47.0,49.0,16.333333333333332,119.51219512195122,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,56.0,14.0,-1.0,280.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,17.0,15.0,-1.0,136.36363636363637,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,17.0,17.0,113.33333333333333,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,3.0,3.0,37.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,19
ben-stokes,2752.0,25.71,136.3,2.0,9.0,225.0,116.0,75.0,32.9,8.53,23.1,61.0,81.0,20.25,122.72727272727273,6.0,4.0,3.0,31.333333333333332,7.833333333333333,24.0,3.0,1.0,232.0,27.0,27.0,128.57142857142858,2.0,1.0,1.0,32.0,10.666666666666666,66.66666666666666,1.0,0.0,70.0,16.0,16.0,133.33333333333334,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,29.0,5.0,5.0,62.5,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,6.0,33.0,33.0,132.0,3.0,2.0,2.0,15.5,3.875,13.375,1.0,1.0,124.0,24
dhawal-kulkarni,225.0,10.71,100.0,0.0,0.0,19.0,4.0,147.0,27.45,7.98,20.6,35.0,3.0,-1.0,75.0,0.0,0.0,2.0,45.0,7.2,38.5,1.0,0.0,65.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3.0,-1.0,75.0,0.0,0.0,0.0,-1.0,-0.4,-1.0,0.0,0.0,5.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,7.5,47.0,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,6.0,36.0,0.0,0.0,27.0,3
shubman-gill,1349.0,31.37,127.14,0.0,9.0,129.0,41.0,0.0,0.0,0.0,0.0,23.0,9.0,4.5,64.28571428571429,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,6.0,6.0,120.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,3.0,3.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,6
dinesh-karthik,6183.0,27.48,133.45,0.0,30.0,607.0,190.0,1.0,10.0,5.0,12.0,252.0,109.0,27.25,118.47826086956522,10.0,3.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,157.0,19.0,19.0,190.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,29.0,29.0,107.4074074074074,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,41.0,26.0,26.0,104.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,38.0,35.0,-1.0,120.6896551724138,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,58
sunil-narine,2516.0,14.88,146.1,0.0,9.0,248.0,146.0,393.0,20.92,6.07,20.6,77.0,82.0,16.4,174.46808510638297,5.0,8.0,7.0,14.714285714285714,5.421052631578948,16.285714285714285,0.0,0.0,346.0,1.0,1.0,25.0,0.0,0.0,3.0,6.0,2.0,4.0,0.0,0.0,98.0,9.0,9.0,90.0,1.0,0.0,2.0,8.5,2.125,6.625,0.0,0.0,74.0,12.0,12.0,300.0,0.0,2.0,1.0,17.0,4.25,26.5,0.0,0.0,47.0,50.0,50.0,263.1578947368421,4.0,5.0,1.0,30.0,7.5,47.0,0.0,0.0,111.0,10.0,10.0,100.0,0.0,1.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,16.0,44
tom-curran,993.0,19.86,132.4,0.0,3.0,87.0,28.0,158.0,25.82,8.87,17.4,41.0,4.0,4.0,50.0,0.0,0.0,3.0,20.0,12.0,10.0,0.0,0.0,71.0,2.0,2.0,66.66666666666667,0.0,0.0,1.0,21.0,10.5,65.0,0.0,0.0,25.0,2.0,-1.0,40.0,0.0,0.0,2.0,19.5,6.5,20.5,0.0,0.0,46.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,58
piyush-chawla,1413.0,14.87,125.82,0.0,0.0,123.0,54.0,262.0,24.48,7.46,19.6,66.0,2.0,1.0,22.22222222222222,0.0,0.0,6.0,25.0,8.333333333333334,18.0,1.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,48.0,1.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,5.0,30.0,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,1.0,49.0,12.25,74.5,0.0,0.0,19.0,0.0,-1.0,-1.0,0.0,0.0,1.0,31.0,7.75,49.5,0.0,0.0,25.0,2.0,2.0,33.333333333333336,0.0,0.0,2.0,17.0,4.25,13.25,0.0,0.0,68.0,31
shivam-mavi,29.0,4.14,70.73,0.0,0.0,3.0,0.0,16.0,39.62,8.68,27.3,8.0,7.0,7.0,87.5,0.0,0.0,1.0,24.0,8.0,18.0,0.0,0.0,40.0,0.0,-1.0,-1.0,0.0,0.0,1.0,14.0,7.0,42.0,0.0,0.0,33.0,7.0,7.0,87.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,39
kuldeep-yadav,125.0,12.5,90.57,0.0,0.0,12.0,0.0,120.0,21.72,7.54,17.2,26.0,16.0,16.0,106.66666666666667,2.0,0.0,6.0,23.333333333333332,8.641975308641976,16.333333333333332,2.0,0.0,206.0,0.0,-1.0,-1.0,0.0,0.0,3.0,10.666666666666666,3.333333333333333,7.11111111111111,1.0,0.0,87.0,0.0,-1.0,-1.0,0.0,0.0,1.0,23.0,5.75,37.5,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,1.0,27.0,9.0,54.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,6.0,16.0,16.0,106.66666666666667,2.0,0.0,1.0,25.0,8.333333333333334,51.33333333333334,0.0,0.0,51.0,37
robin-uthappa,6861.0,28.35,132.88,0.0,38.0,687.0,244.0,0.0,0.0,11.0,0.0,165.0,81.0,16.2,139.6551724137931,4.0,7.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,139.0,35.0,35.0,184.21052631578948,2.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,61.0,3.0,3.0,37.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,29.0,29.0,181.25,2.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,51.0,13.0,13.0,108.33333333333333,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,1.0,1.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,9.0,64
andre-russell,6036.0,26.82,169.45,2.0,23.0,416.0,473.0,315.0,25.56,8.35,18.3,160.0,153.0,51.0,239.0625,3.0,19.0,1.0,109.0,9.909090909090908,66.0,4.0,0.0,269.0,41.0,41.0,341.6666666666667,0.0,6.0,1.0,25.0,12.5,77.0,2.0,0.0,98.0,9.0,9.0,180.0,0.0,1.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,13.0,88.0,-1.0,244.44444444444446,1.0,11.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,125.0,15.0,15.0,136.36363636363637,2.0,1.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,8
nitish-rana,2846.0,27.63,136.36,0.0,21.0,253.0,148.0,28.0,21.17,6.96,18.2,29.0,139.0,27.8,136.27450980392157,13.0,7.0,2.0,5.5,11.0,3.0,1.0,0.0,250.0,59.0,59.0,168.57142857142858,5.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,92.0,18.0,18.0,112.5,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,22.0,16.0,16.0,114.28571428571429,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,18.0,34.0,34.0,136.0,2.0,2.0,2.0,5.5,5.5,17.5,0.0,0.0,104.0,12.0,12.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,14.0,121
chris-lynn,5775.0,31.73,143.69,2.0,39.0,484.0,328.0,3.0,31.0,7.15,26.0,64.0,111.0,22.2,116.84210526315789,16.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,143.0,31.0,31.0,106.89655172413794,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,41.0,49.0,49.0,144.11764705882354,7.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,64.0,22.0,22.0,137.5,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,5.0,5.0,62.5,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,6.0,4.0,4.0,50.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,-2
suryakumar-yadav,3829.0,31.38,141.08,0.0,21.0,404.0,126.0,6.0,23.33,6.36,22.0,91.0,155.0,38.75,132.47863247863248,17.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,210.0,53.0,53.0,165.625,7.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,74.0,28.0,28.0,90.3225806451613,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,32.0,43.0,43.0,148.27586206896552,6.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,65.0,31.0,31.0,124.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,6
mustafizur-rahman,116.0,6.44,78.37,0.0,0.0,7.0,8.0,170.0,20.8,7.33,17.0,26.0,0.0,-1.0,-1.0,0.0,0.0,5.0,24.4,8.776978417266188,17.4,2.0,0.0,141.0,0.0,-1.0,-1.0,0.0,0.0,1.0,25.0,6.25,38.5,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,3.0,8.0,2.0,4.0,1.0,0.0,89.0,0.0,-1.0,-1.0,0.0,0.0,1.0,39.0,11.142857142857142,67.42857142857142,1.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.4166666666666667,-1.0,0.0,0.0,-6.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-6
rohit-sharma,9315.0,32.12,133.43,6.0,65.0,815.0,397.0,29.0,28.48,7.81,21.8,138.0,94.0,18.8,105.61797752808988,9.0,3.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,133.0,18.0,18.0,120.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,28.0,11.0,11.0,110.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,22.0,15.0,15.0,83.33333333333333,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,26.0,24.0,24.0,109.0909090909091,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,26.0,26.0,108.33333333333333,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,136
hardik-pandya,2643.0,27.53,143.01,0.0,8.0,171.0,160.0,109.0,27.55,8.14,20.2,90.0,48.0,16.0,114.28571428571429,3.0,2.0,3.0,25.0,9.375,16.0,4.0,0.0,164.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,4.0,22.0,-1.0,110.0,2.0,0.0,3.0,8.0,2.0,4.0,0.0,0.0,105.0,10.0,10.0,111.11111111111111,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,16.0,14.0,14.0,140.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,27.0,30
mayank-markande,78.0,15.6,113.04,0.0,0.0,8.0,1.0,38.0,25.07,7.37,20.3,9.0,10.0,-1.0,166.66666666666666,1.0,0.0,7.0,12.571428571428571,8.0,9.428571428571429,0.0,0.0,240.0,4.0,-1.0,133.33333333333334,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-2.0,6.0,-1.0,200.0,1.0,0.0,4.0,5.75,1.4375,2.59375,0.0,0.0,135.0,0.0,-1.0,-1.0,0.0,0.0,3.0,7.666666666666667,1.9166666666666667,5.055555555555556,0.0,0.0,107.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,27
kieron-pollard,10797.0,31.75,152.91,1.0,53.0,686.0,726.0,296.0,24.5,8.2,17.9,303.0,44.0,14.666666666666666,129.41176470588235,4.0,3.0,0.0,-1.0,-1.0,-1.0,5.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,28.0,28.0,121.73913043478261,3.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,43.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,7.0,7.0,233.33333333333334,0.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,25.0,9.0,-1.0,128.57142857142858,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,18.0,5
jasprit-bumrah,78.0,9.75,90.69,0.0,0.0,4.0,3.0,215.0,21.83,7.03,18.6,26.0,4.0,-1.0,80.0,0.0,0.0,8.0,16.125,6.7894736842105265,14.25,2.0,0.0,262.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,4.0,-1.0,80.0,0.0,0.0,2.0,16.0,4.0,12.0,1.0,0.0,62.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,9.25,56.5,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,60.0,0.0,-1.0,-1.0,0.0,0.0,3.0,2.3333333333333335,0.7777777777777778,2.5925925925925926,0.0,0.0,105.0,50
krunal-pandya,1624.0,22.87,137.51,0.0,3.0,137.0,68.0,92.0,31.14,7.35,25.4,47.0,159.0,53.0,144.54545454545453,19.0,4.0,2.0,43.5,7.25,36.0,1.0,0.0,270.0,11.0,11.0,110.0,1.0,0.0,2.0,10.5,3.5,11.5,0.0,0.0,62.0,15.0,15.0,150.0,2.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,31.0,41.0,-1.0,186.36363636363637,5.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,60.0,47.0,47.0,123.6842105263158,3.0,2.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,58.0,45.0,-1.0,150.0,8.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,59.0,105
