player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-n-runs-scored,ipl-last-n-average,ipl-last-n-strike-rate,ipl-last-n-4s,ipl-last-n-6s,ipl-last-n-wkts,ipl-last-n-ave,ipl-last-n-econ,ipl-last-n-sr,ipl-last-n-catches,ipl-last-n-run-outs,ipl-last-n-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,ipl-6-runs-scored,ipl-6-average,ipl-6-strike-rate,ipl-6-4s,ipl-6-6s,ipl-6-wkts,ipl-6-ave,ipl-6-econ,ipl-6-sr,ipl-6-catches,ipl-6-run-outs,ipl-6-points,ipl-7-runs-scored,ipl-7-average,ipl-7-strike-rate,ipl-7-4s,ipl-7-6s,ipl-7-wkts,ipl-7-ave,ipl-7-econ,ipl-7-sr,ipl-7-catches,ipl-7-run-outs,ipl-7-points,ipl-8-runs-scored,ipl-8-average,ipl-8-strike-rate,ipl-8-4s,ipl-8-6s,ipl-8-wkts,ipl-8-ave,ipl-8-econ,ipl-8-sr,ipl-8-catches,ipl-8-run-outs,ipl-8-points,ipl-9-runs-scored,ipl-9-average,ipl-9-strike-rate,ipl-9-4s,ipl-9-6s,ipl-9-wkts,ipl-9-ave,ipl-9-econ,ipl-9-sr,ipl-9-catches,ipl-9-run-outs,ipl-9-points,ipl-10-runs-scored,ipl-10-average,ipl-10-strike-rate,ipl-10-4s,ipl-10-6s,ipl-10-wkts,ipl-10-ave,ipl-10-econ,ipl-10-sr,ipl-10-catches,ipl-10-run-outs,ipl-10-points,Average Points,Average Batting-Runs,Average wicket per match,Average sr,Average bowl econ,Matches played,points
jofra-archer,551.0,17.21,147.72,0.0,0.0,41.0,24.0,153.0,22.39,7.66,17.5,35.0,118.0,23.6,200.0,6.0,11.0,12.0,23.0,7.00507614213198,19.833333333333332,4.0,1.0,534.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.29411764705882354,-1.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,3.0,6.333333333333333,1.5833333333333333,3.944444444444444,2.0,0.0,110.0,0.0,-1.0,-1.0,0.0,0.0,1.0,25.0,6.25,38.5,0.0,1.0,41.0,2.0,2.0,50.0,0.0,0.0,3.0,8.0,2.0,4.0,1.0,0.0,91.0,24.0,24.0,218.1818181818182,3.0,1.0,1.0,34.0,8.5,53.0,0.0,0.0,54.0,16.0,-1.0,160.0,1.0,1.0,1.0,18.0,4.5,29.0,0.0,0.0,58.0,6.0,6.0,150.0,0.0,1.0,2.0,9.0,2.25,7.25,1.0,0.0,72.0,13.0,-1.0,433.3333333333333,0.0,2.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,13.0,27.0,-1.0,337.5,0.0,4.0,1.0,26.0,6.5,41.0,0.0,0.0,62.0,27.0,-1.0,225.0,2.0,2.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,33.0,48.51428571428571,5.571428571428571,1.3142857142857143,129.98190476190476,7.150571428571428,35,35
robin-uthappa,6861.0,28.35,132.88,0.0,38.0,687.0,244.0,0.0,0.0,11.0,0.0,165.0,186.0,20.666666666666668,111.37724550898204,17.0,7.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,263.0,41.0,41.0,186.36363636363637,7.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,68.0,32.0,32.0,118.51851851851852,3.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,49.0,18.0,18.0,120.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,21.0,17.0,17.0,77.27272727272727,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,18.0,2.0,2.0,28.571428571428573,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,9.0,9.0,225.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,11.0,5.0,5.0,55.55555555555556,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,40.0,40.0,85.1063829787234,1.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,22.0,22.0,157.14285714285714,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,38.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,33.666666666666664,22.537037037037038,0.0,118.89326923076922,0.0,54,4
ben-stokes,2752.0,25.71,136.3,2.0,9.0,225.0,116.0,75.0,32.9,8.53,23.1,61.0,162.0,20.25,109.45945945945945,14.0,3.0,3.0,44.0,10.56,25.666666666666668,4.0,0.0,295.0,15.0,15.0,78.94736842105263,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,25.0,41.0,41.0,117.14285714285714,6.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,47.0,5.0,5.0,83.33333333333333,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,6.0,11.0,11.0,110.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,13.0,8.0,8.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,28.0,28.0,107.6923076923077,1.0,0.0,2.0,19.5,6.5,20.5,1.0,0.0,89.0,7.0,-1.0,50.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,3.0,1.0,-1.0,50.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,1.0,46.0,46.0,176.92307692307693,1.0,3.0,1.0,30.0,10.0,60.0,0.0,0.0,88.0,49.93023255813954,21.3953488372093,0.6511627906976745,116.47999999999999,7.48,43,28
kartik-tyagi,4.0,4.0,66.66,0.0,0.0,0.0,0.0,10.0,39.9,9.46,25.3,2.0,2.0,-1.0,66.66666666666667,0.0,0.0,5.0,32.4,8.526315789473685,22.8,2.0,0.0,143.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,7.5,47.0,2.0,0.0,41.0,0.0,-1.0,-1.0,0.0,0.0,1.0,29.0,9.666666666666666,60.66666666666666,0.0,0.0,25.0,2.0,-1.0,66.66666666666667,0.0,0.0,1.0,35.0,8.75,55.5,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,23.272727272727273,0.36363636363636365,0.9090909090909091,66.66,9.538181818181819,11,25
steven-smith,4542.0,30.48,126.02,1.0,21.0,402.0,104.0,54.0,19.55,7.68,15.2,118.0,220.0,24.444444444444443,141.02564102564102,21.0,8.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,311.0,57.0,57.0,158.33333333333334,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,77.0,1.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,5.0,5.0,83.33333333333333,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,24.0,24.0,141.1764705882353,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,38.0,6.0,6.0,85.71428571428571,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,5.0,5.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,6.0,3.0,3.0,42.857142857142854,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,50.0,50.0,185.1851851851852,7.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,75.0,69.0,69.0,146.80851063829786,4.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,91.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,35.723404255319146,25.659574468085108,0.0,112.46636363636361,0.0,47,28
suryakumar-yadav,3829.0,31.38,141.08,0.0,21.0,404.0,126.0,6.0,23.33,6.36,22.0,91.0,329.0,41.125,142.42424242424244,45.0,4.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,454.0,10.0,10.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,19.0,53.0,53.0,165.625,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,79.0,79.0,-1.0,168.08510638297872,11.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,106.0,27.0,27.0,150.0,6.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,35.0,10.0,10.0,142.85714285714286,2.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,47.0,47.0,167.85714285714286,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,63.0,17.0,17.0,106.25,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,15.0,15.0,88.23529411764706,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,16.0,71.0,-1.0,131.4814814814815,10.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,91.0,39.12698412698413,26.88888888888889,0.0,128.0903448275862,0.0,63,-2
quinton-de-kock,6245.0,33.39,138.13,4.0,36.0,651.0,248.0,0.0,0.0,0.0,0.0,180.0,306.0,34.0,148.54368932038835,28.0,15.0,0.0,-1.0,-1.0,-1.0,12.0,0.0,520.0,78.0,-1.0,177.27272727272728,9.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,123.0,53.0,53.0,147.22222222222223,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,73.0,23.0,23.0,153.33333333333334,3.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,60.0,67.0,67.0,171.7948717948718,4.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,14.0,14.0,93.33333333333333,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,1.0,1.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,17.0,33.0,33.0,165.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,46.0,29.0,29.0,170.58823529411765,0.0,4.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,71.0,8.0,8.0,66.66666666666667,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,46.95652173913044,30.17391304347826,0.0,118.41086956521737,0.0,46,82
rohit-sharma,9315.0,32.12,133.43,6.0,65.0,815.0,397.0,29.0,28.48,7.81,21.8,138.0,270.0,27.0,129.1866028708134,22.0,16.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,384.0,35.0,35.0,97.22222222222223,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,46.0,5.0,5.0,41.666666666666664,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,35.0,35.0,152.17391304347825,2.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,67.0,6.0,6.0,120.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,16.0,70.0,70.0,155.55555555555554,8.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,96.0,8.0,8.0,100.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,18.0,80.0,80.0,148.14814814814815,3.0,6.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,105.0,12.0,12.0,120.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,14.0,15.0,15.0,107.14285714285714,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,18.0,4.0,4.0,200.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,34.47692307692308,24.70769230769231,0.0,105.88968750000001,0.13846153846153847,65,19
hardik-pandya,2643.0,27.53,143.01,0.0,8.0,171.0,160.0,109.0,27.55,8.14,20.2,90.0,185.0,30.833333333333332,155.46218487394958,14.0,11.0,0.0,-1.0,5.333333333333333,-1.0,0.0,0.0,255.0,21.0,-1.0,190.9090909090909,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,30.0,-1.0,157.89473684210526,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,42.0,28.0,28.0,147.3684210526316,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,36.0,30.0,-1.0,272.72727272727275,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,47.0,15.0,15.0,115.38461538461539,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,17.0,18.0,18.0,138.46153846153845,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,24.0,14.0,14.0,140.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,16.0,16.0,160.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,23.0,13.0,-1.0,118.18181818181819,1.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,16.0,44.223880597014926,18.582089552238806,0.5671641791044776,157.0592063492063,5.463880597014925,67,10
kieron-pollard,10797.0,31.75,152.91,1.0,53.0,686.0,726.0,296.0,24.5,8.2,17.9,303.0,215.0,215.0,183.76068376068375,12.0,16.0,2.0,44.0,8.8,30.0,7.0,0.0,401.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,11.0,-1.0,78.57142857142857,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,12.0,72.0,2.0,0.0,37.0,25.0,-1.0,192.30769230769232,0.0,3.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,47.0,47.0,-1.0,235.0,3.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,68.0,60.0,-1.0,250.0,3.0,5.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,103.0,13.0,-1.0,185.71428571428572,1.0,0.0,1.0,21.0,7.0,42.0,1.0,0.0,47.0,18.0,18.0,128.57142857142858,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,21.0,41.0,-1.0,164.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,32.98461538461538,18.96923076923077,0.1076923076923077,143.5689090909091,2.4573846153846155,65,53
rahul-chahar,87.0,7.9,93.54,0.0,0.0,8.0,0.0,78.0,21.92,7.39,17.7,18.0,2.0,2.0,33.333333333333336,0.0,0.0,12.0,19.333333333333332,6.444444444444445,18.0,7.0,1.0,440.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.0,2.25,7.25,0.0,0.0,64.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,1.0,8.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,8.0,48.0,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,16.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,60.0,0.0,-1.0,-1.0,0.0,0.0,1.0,31.0,7.75,49.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,3.0,0.0,96.0,2.0,-1.0,50.0,0.0,0.0,1.0,36.0,9.0,54.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.5,23.0,0.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,2.0,7.0,1.75,6.75,0.0,0.0,64.0,38.026315789473685,0.8157894736842105,1.0789473684210527,94.64125,7.62921052631579,38,50
jasprit-bumrah,78.0,9.75,90.69,0.0,0.0,4.0,3.0,215.0,21.83,7.03,18.6,26.0,5.0,-1.0,166.66666666666666,0.0,0.0,14.0,20.642857142857142,7.225,17.142857142857142,0.0,0.0,411.0,0.0,-1.0,-1.0,0.0,0.0,1.0,22.0,5.5,35.0,0.0,0.0,29.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,4.0,5.0,1.25,2.125,0.0,0.0,120.0,0.0,-1.0,-1.0,0.0,0.0,2.0,20.5,5.125,15.625,0.0,0.0,56.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.0,2.25,7.25,0.0,0.0,64.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.0,4.0,12.0,0.0,0.0,58.0,5.0,-1.0,166.66666666666666,0.0,0.0,1.0,43.0,10.75,67.5,0.0,0.0,28.0,0.0,-1.0,-1.0,0.0,0.0,2.0,7.0,1.75,6.75,0.0,0.0,56.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,42.161764705882355,0.5147058823529411,1.3088235294117647,66.21099999999998,6.899264705882353,68,97
nathan-coulter-nile,663.0,14.41,134.21,0.0,0.0,47.0,40.0,156.0,23.63,7.78,18.2,42.0,14.0,4.666666666666667,116.66666666666667,0.0,2.0,16.0,17.4375,8.664596273291925,12.125,2.0,1.0,474.0,0.0,-1.0,-1.0,0.0,0.0,1.0,51.0,12.75,79.5,0.0,0.0,19.0,6.0,6.0,150.0,0.0,1.0,1.0,15.0,5.0,30.0,0.0,0.0,37.0,0.0,-1.0,-1.0,0.0,0.0,3.0,6.666666666666667,1.6666666666666667,4.222222222222222,1.0,0.0,91.0,6.0,6.0,120.0,0.0,1.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,1.0,6.0,0.0,-1.0,-1.0,0.0,0.0,3.0,11.333333333333334,2.8333333333333335,6.777777777777779,0.0,0.0,95.0,2.0,2.0,66.66666666666667,0.0,0.0,3.0,7.0,2.3333333333333335,5.111111111111112,1.0,0.0,89.0,0.0,-1.0,-1.0,0.0,0.0,2.0,20.5,6.40625,20.03125,0.0,0.0,44.0,0.0,-1.0,-1.0,0.0,0.0,3.0,7.333333333333333,1.8333333333333333,4.777777777777778,0.0,0.0,91.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,39.8125,2.4375,1.25,113.998,8.075625,16,42
trent-boult,58.0,5.27,73.41,0.0,0.0,2.0,1.0,149.0,26.11,8.32,18.8,48.0,6.0,3.0,150.0,0.0,1.0,14.0,22.0,8.062827225130889,16.428571428571427,3.0,0.0,402.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,52.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.0,3.5,11.5,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,1.0,42.0,10.5,65.0,1.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.0,4.25,13.25,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,2.0,15.0,3.75,12.75,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,7.1875,43.875,0.0,0.0,35.0,6.0,6.0,200.0,0.0,1.0,1.0,20.0,5.0,30.0,1.0,0.0,45.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,12.333333333333334,75.33333333333334,0.0,0.0,19.0,39.829787234042556,0.2765957446808511,1.297872340425532,77.08333333333333,8.500212765957446,47,4
krunal-pandya,1624.0,22.87,137.51,0.0,3.0,137.0,68.0,92.0,31.14,7.35,25.4,47.0,55.0,13.75,130.95238095238096,4.0,3.0,7.0,37.57142857142857,7.96969696969697,28.285714285714285,0.0,1.0,280.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,12.0,-1.0,171.42857142857142,2.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,74.0,12.0,12.0,70.58823529411765,0.0,1.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,12.0,20.0,-1.0,500.0,2.0,2.0,1.0,35.0,8.75,55.5,0.0,0.0,51.0,0.0,-1.0,-1.0,0.0,0.0,1.0,27.0,6.75,43.5,0.0,0.0,35.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,1.0,-1.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,3.0,3.0,100.0,0.0,0.0,1.0,37.0,9.25,56.5,0.0,0.0,36.0,7.0,7.0,100.0,0.0,0.0,1.0,39.0,13.0,78.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,5.25,32.5,0.0,0.0,27.0,37.28787878787879,13.075757575757576,0.6515151515151515,126.15089285714285,7.320909090909091,66,46
ishan-kishan,2505.0,27.83,131.42,2.0,13.0,231.0,119.0,0.0,0.0,0.0,0.0,53.0,258.0,32.25,132.30769230769232,10.0,18.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,364.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,28.0,28.0,186.66666666666666,2.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,31.0,31.0,134.7826086956522,1.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,50.0,28.0,28.0,87.5,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,99.0,99.0,170.68965517241378,2.0,9.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,133.0,23.0,23.0,88.46153846153847,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,38.0,28.0,28.0,90.3225806451613,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,21.0,21.0,233.33333333333334,0.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,37.72549019607843,24.352941176470587,0.0,116.70391304347824,0.0,51,8
arshdeep-singh,2.0,2.0,33.33,0.0,0.0,0.0,0.0,29.0,22.65,8.19,16.5,4.0,0.0,0.0,0.0,0.0,0.0,7.0,26.714285714285715,9.35,17.142857142857142,2.0,0.0,205.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,10.0,60.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,25.0,6.25,38.5,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,16.5,4.125,12.625,2.0,0.0,66.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,1.0,42.0,10.5,65.0,0.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,2.0,21.5,5.375,16.875,0.0,0.0,48.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,31.470588235294116,0.11764705882352941,1.1176470588235294,50.0,9.012941176470589,17,54
mayank-agarwal,3653.0,26.47,135.19,2.0,22.0,355.0,133.0,0.0,0.0,8.0,0.0,58.0,425.0,42.5,157.99256505576207,41.0,16.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,592.0,45.0,45.0,180.0,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,56.0,56.0,143.5897435897436,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,74.0,9.0,9.0,150.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,26.0,26.0,136.8421052631579,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,31.0,25.0,25.0,138.88888888888889,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,30.0,106.0,106.0,212.0,10.0,7.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,160.0,26.0,26.0,130.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,38.0,89.0,89.0,148.33333333333334,7.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,122.0,7.0,7.0,116.66666666666667,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,36.0,36.0,138.46153846153845,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,54.0,37.28888888888889,25.822222222222223,0.0,121.62644444444442,0.0,45,20
